timestamp,egg_id,x1,y1,x2,y2,confidence,class,diameter_px,diameter_mm,size_category,weight_g
2026-04-13T14:19:38.063309,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.063410,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.094209,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.094274,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.127210,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.127262,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.161475,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.161541,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.192875,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.192951,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.228408,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.228561,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.263177,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.263366,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.297824,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.297992,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.330976,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.331089,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.362817,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.362956,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.396944,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.397090,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.429215,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.429370,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.463688,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.463843,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.496839,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.497003,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.533226,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.533413,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.562478,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.562553,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.597078,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.597216,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.630367,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.630531,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.662632,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.662705,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.693244,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.693297,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.726831,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.726903,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.760053,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.760118,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.793457,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.793524,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.826539,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.826602,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.862055,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.862128,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.894664,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.894721,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.927446,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.927505,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.960550,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.960614,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:38.994209,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:38.994267,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.027616,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.027685,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.061425,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.061482,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.094625,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.094695,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.127562,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.127627,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.160381,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.160452,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.194722,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.194875,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.228677,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.228869,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.262574,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.262732,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.294654,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.294820,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.330151,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.330228,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.362227,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.362421,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.396928,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.397081,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.429081,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.429220,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.464932,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.465047,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.494447,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.494523,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.529208,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.529352,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.562631,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.562687,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.595069,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.595225,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.627293,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.627439,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.664141,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.664285,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.699242,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.699433,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.729862,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.730005,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.762124,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.762267,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.797933,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.798092,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.827263,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.827448,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.864571,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.864748,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.895368,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.895437,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.930334,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.930462,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.960895,1,796,4,1278,710,0.7915,egg,706,706.0,Large,80
2026-04-13T14:19:39.960964,2,2,0,742,582,0.8742,egg,740,740.0,Large,80
2026-04-13T14:19:39.995011,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.027059,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.060160,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.093656,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.126754,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.161109,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.193310,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.228369,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.263383,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.295343,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.328691,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.361715,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.398019,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.426879,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.461145,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.496270,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.528887,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.561821,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.596599,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.630422,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.662866,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.695564,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.731424,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.761873,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.796517,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.828830,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.864571,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.893377,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.928942,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.959871,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:40.996555,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:41.028471,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:41.062610,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:41.096314,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:41.129601,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:41.162206,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:41.197025,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:41.228439,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:41.262851,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:41.295285,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:41.330057,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:41.361427,3,890,0,1280,668,0.665,egg,668,668.0,Large,80
2026-04-13T14:19:41.393723,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.393786,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.426756,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.426848,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.458677,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.458766,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.493041,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.493121,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.527436,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.527491,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.560605,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.560658,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.594655,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.594802,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.627045,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.627216,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.665006,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.665156,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.694410,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.694538,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.729326,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.729480,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.765003,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.765196,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.797526,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.797703,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.827332,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.827408,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.862209,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.862390,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.896594,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.896778,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.928752,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.928924,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.960684,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.960827,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:41.995981,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:41.996145,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.028519,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.028733,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.062211,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.062369,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.094981,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.095145,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.130452,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.130524,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.161252,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.161399,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.194898,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.195050,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.227799,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.227953,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.262632,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.262709,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.294797,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.294947,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.327207,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.327299,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.359954,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.360023,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.393615,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.393773,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.426847,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.427011,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.461182,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.461343,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.494547,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.494707,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.526823,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.526895,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.560704,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.560847,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.594360,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.594567,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.627213,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.627368,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.661456,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.661608,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.694373,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.694506,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.730110,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.730250,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.759494,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.759564,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.795835,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.795993,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.830210,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.830382,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.861108,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.861263,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.894687,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.894843,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.928891,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.929085,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.965722,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.965872,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:42.993787,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:42.993854,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:43.026897,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:43.027040,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:43.061748,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:43.061808,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:43.093781,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:43.093935,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:43.126719,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:43.126884,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:43.160721,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:43.160883,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:43.196259,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:43.196412,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:43.227640,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:43.227788,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:43.260253,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:43.260392,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:43.293572,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.293635,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.324878,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.324937,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.358472,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.358543,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.392458,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.392535,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.426132,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.426183,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.459230,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.459314,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.492538,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.492685,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.527823,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.527985,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.559124,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.559281,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.594462,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.594621,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.627138,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.627292,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.662427,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.662567,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.694446,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.694594,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.728093,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.728254,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.763020,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
